"Date","Price","Open","High","Low","Vol.","Change %"
"01/16/2013","30.3388","30.3060","30.4381","30.2644","","0.15%"
"01/15/2013","30.2947","30.2090","30.3698","30.1650","","0.25%"
"01/14/2013","30.2187","30.3275","30.3275","30.1670","","-0.34%"
"01/11/2013","30.3225","30.1454","30.4000","30.1366","","0.65%"
"01/10/2013","30.1280","30.3632","30.4068","30.1332","","-0.73%"
"01/09/2013","30.3482","30.3074","30.5200","30.2800","","0.17%"
"01/08/2013","30.2975","30.3250","30.4073","30.2048","","-0.12%"
"01/07/2013","30.3340","30.3280","30.4973","30.3115","","0.04%"
"01/04/2013","30.3225","30.2484","30.5917","30.2448","","0.29%"
"01/03/2013","30.2349","30.1715","30.3719","30.1400","","0.25%"
"01/02/2013","30.1598","30.5880","30.5880","30.1040","","-1.35%"
"01/01/2013","30.5730","30.5580","30.5880","30.5580","","0.07%"
"12/31/2012","30.5525","30.3609","30.5880","30.3483","","0.66%"
"12/28/2012","30.3536","30.3650","30.5450","30.3086","","-0.02%"
"12/27/2012","30.3600","30.5898","30.5933","30.2384","","-0.72%"
"12/26/2012","30.5798","30.7025","30.7121","30.4923","","-0.37%"
"12/25/2012","30.6920","30.6350","30.7205","30.4150","","0.20%"
"12/24/2012","30.6293","30.8390","30.8735","30.5559","","-0.63%"
"12/21/2012","30.8239","30.6825","30.8825","30.6710","","0.41%"
"12/20/2012","30.6975","30.7675","30.8600","30.6297","","-0.20%"
"12/19/2012","30.7600","30.7400","30.8050","30.6050","","0.08%"
"12/18/2012","30.7350","30.9790","31.0484","30.7023","","-0.76%"
"12/17/2012","30.9715","30.7080","31.0416","30.6825","","0.88%"
"12/14/2012","30.7025","30.7625","30.8482","30.6400","","-0.09%"
"12/13/2012","30.7290","30.5490","30.7575","30.5331","","0.61%"
"12/12/2012","30.5415","30.7070","30.7829","30.5127","","-0.52%"
"12/11/2012","30.7025","30.7725","30.8025","30.6000","","-0.26%"
"12/10/2012","30.7830","30.8514","30.9315","30.7038","","-0.11%"
"12/07/2012","30.8180","30.9475","31.0185","30.7873","","-0.42%"
"12/06/2012","30.9470","30.7965","30.9737","30.7895","","0.51%"
"12/05/2012","30.7890","30.8495","30.8709","30.7349","","-0.15%"
"12/04/2012","30.8358","30.8831","31.0440","30.7939","","-0.14%"
"12/03/2012","30.8782","30.8619","31.0410","30.7979","","0.05%"
"11/30/2012","30.8617","30.8800","30.9800","30.7806","","0.01%"
"11/29/2012","30.8580","31.0729","31.0973","30.8041","","-0.67%"
"11/28/2012","31.0650","31.0455","31.2020","31.0365","","0.08%"
"11/27/2012","31.0417","31.0085","31.1238","30.9195","","0.12%"
"11/26/2012","31.0047","31.0350","31.0860","30.9420","","-0.13%"
"11/23/2012","31.0450","31.1725","31.2040","31.0080","","-0.40%"
"11/22/2012","31.1700","31.1750","31.2050","31.0834","","-0.02%"
"11/21/2012","31.1770","31.3055","31.4725","31.1454","","-0.37%"
"11/20/2012","31.2940","31.4150","31.4750","31.2750","","-0.37%"
"11/19/2012","31.4100","31.6790","31.6880","31.3993","","-0.93%"
"11/16/2012","31.7053","31.6675","31.8075","31.6473","","0.14%"
"11/15/2012","31.6610","31.6788","31.7425","31.6287","","-0.13%"
"11/14/2012","31.7030","31.7464","31.7650","31.5935","","-0.14%"
"11/13/2012","31.7469","31.6300","31.8535","31.6235","","0.45%"
"11/12/2012","31.6050","31.5750","31.6578","31.5700","","0.11%"
"11/09/2012","31.5700","31.5275","31.7220","31.4540","","0.21%"
"11/08/2012","31.5050","31.5800","31.6155","31.4735","","-0.22%"
"11/07/2012","31.5750","31.3775","31.5938","31.2561","","0.69%"
"11/06/2012","31.3590","31.6075","31.6175","31.3415","","-0.77%"
"11/05/2012","31.6025","31.4525","31.7478","31.4503","","0.43%"
"11/02/2012","31.4672","31.2925","31.5243","31.2777","","0.62%"
"11/01/2012","31.2746","31.3575","31.4300","31.2550","","-0.20%"
"10/31/2012","31.3375","31.3795","31.4150","31.2305","","-0.09%"
"10/30/2012","31.3670","31.4854","31.5750","31.3238","","-0.36%"
"10/29/2012","31.4800","31.4075","31.5255","31.3963","","0.30%"
"10/26/2012","31.3851","31.3625","31.5450","31.3250","","0.03%"
"10/25/2012","31.3750","31.4240","31.4450","31.1770","","-0.17%"
"10/24/2012","31.4300","31.3830","31.4710","31.2479","","0.19%"
"10/23/2012","31.3699","31.1072","31.5180","31.0745","","0.89%"
"10/22/2012","31.0940","30.9180","31.1510","30.8307","","0.67%"
"10/19/2012","30.8870","30.7992","30.9285","30.7488","","0.32%"
"10/18/2012","30.7874","30.7541","30.8588","30.6934","","0.15%"
"10/17/2012","30.7410","30.8584","30.8703","30.6528","","-0.34%"
"10/16/2012","30.8465","31.0060","31.0553","30.8319","","-0.47%"
"10/15/2012","30.9935","31.0780","31.1750","30.9682","","-0.33%"
"10/12/2012","31.0950","31.0414","31.1425","30.9440","","0.22%"
"10/11/2012","31.0282","31.1328","31.2425","30.9783","","-0.27%"
"10/10/2012","31.1125","31.1575","31.2459","31.0672","","-0.09%"
"10/09/2012","31.1400","31.1843","31.2566","31.0525","","-0.10%"
"10/08/2012","31.1718","31.0036","31.2020","31.0035","","0.57%"
"10/05/2012","30.9953","30.9640","31.0643","30.8170","","0.05%"
"10/04/2012","30.9800","31.1614","31.2000","30.8878","","-0.54%"
"10/03/2012","31.1483","31.1450","31.2535","31.0729","","0.06%"
"10/02/2012","31.1300","31.2000","31.2000","31.0168","","-0.21%"
"10/01/2012","31.1950","31.2925","31.3089","30.9834","","0.05%"
"09/28/2012","31.1800","30.9873","31.2787","30.8722","","0.66%"
"09/27/2012","30.9760","31.3232","31.3400","30.9694","","-1.02%"
"09/26/2012","31.2955","31.1950","31.3958","31.1500","","0.32%"
"09/25/2012","31.1950","31.1430","31.2371","30.9172","","0.21%"
"09/24/2012","31.1305","31.0255","31.3450","31.0220","","0.33%"
"09/21/2012","31.0280","31.2373","31.2428","30.8851","","-0.63%"
"09/20/2012","31.2247","31.2093","31.6850","31.1775","","0.09%"
"09/19/2012","31.1960","30.9097","31.2848","30.7948","","0.96%"
"09/18/2012","30.8980","30.6332","31.0153","30.6320","","0.90%"
"09/17/2012","30.6219","30.5550","30.7200","30.5075","","0.44%"
"09/14/2012","30.4890","31.0714","31.0807","30.3825","","-1.84%"
"09/13/2012","31.0614","31.4544","31.4875","31.0275","","-1.21%"
"09/12/2012","31.4432","31.5145","31.5750","31.2473","","-0.18%"
"09/11/2012","31.4995","31.6783","31.8555","31.4546","","-0.52%"
"09/10/2012","31.6646","31.7610","31.7850","31.6125","","0.01%"
"09/07/2012","31.6600","31.9675","32.0678","31.6471","","-0.89%"
"09/06/2012","31.9446","32.2950","32.3071","31.9025","","-1.05%"
"09/05/2012","32.2838","32.2958","32.5075","32.2281","","0.00%"
"09/04/2012","32.2840","32.3003","32.3365","32.0941","","-0.02%"
"09/03/2012","32.2891","32.2500","32.4728","32.2500","","0.14%"
"08/31/2012","32.2450","32.5583","32.6350","32.2295","","-0.93%"
"08/30/2012","32.5465","32.2132","32.6075","32.1805","","1.07%"
"08/29/2012","32.2007","31.9916","32.2653","31.9675","","0.69%"
"08/28/2012","31.9804","31.9025","32.1040","31.8875","","0.27%"
"08/27/2012","31.8950","31.8165","31.9487","31.7605","","0.27%"
"08/24/2012","31.8100","31.6920","31.9020","31.6878","","0.40%"
"08/23/2012","31.6827","31.7829","31.7894","31.6329","","-0.28%"
"08/22/2012","31.7711","31.7669","31.9300","31.7587","","0.06%"
"08/21/2012","31.7525","32.0565","32.0775","31.6845","","-0.92%"
"08/20/2012","32.0460","32.0375","32.1383","31.9760","","0.04%"
"08/17/2012","32.0325","31.8626","32.1280","31.8100","","0.58%"
"08/16/2012","31.8469","31.8636","31.9638","31.7950","","-0.03%"
"08/15/2012","31.8560","31.8421","31.9620","31.8119","","0.08%"
"08/14/2012","31.8315","31.8756","31.8841","31.6990","","-0.10%"
"08/13/2012","31.8618","31.7925","31.9201","31.6653","","0.12%"
"08/10/2012","31.8250","31.7125","32.0040","31.6810","","0.38%"
"08/09/2012","31.7050","31.5333","31.8240","31.4315","","0.59%"
"08/08/2012","31.5202","31.5452","31.8545","31.4891","","-0.04%"
"08/07/2012","31.5321","31.5426","31.7045","31.4691","","-0.10%"
"08/06/2012","31.5625","31.9787","32.0078","31.5106","","-1.32%"
"08/03/2012","31.9850","32.5915","32.6105","31.9300","","-2.05%"
"08/02/2012","32.6550","32.4073","32.6702","32.2220","","0.82%"
"08/01/2012","32.3895","32.2110","32.4189","32.2104","","0.59%"
"07/31/2012","32.1986","32.1755","32.2930","32.1165","","0.11%"
"07/30/2012","32.1644","32.0750","32.2465","32.0602","","0.42%"
"07/27/2012","32.0300","32.3566","32.3721","32.0250","","-0.97%"
"07/26/2012","32.3447","32.6487","32.7150","32.2499","","-0.90%"
"07/25/2012","32.6383","32.9439","33.0800","32.5840","","-0.89%"
"07/24/2012","32.9307","32.6405","33.0143","32.5793","","0.84%"
"07/23/2012","32.6574","32.1102","32.8290","32.0775","","1.90%"
"07/20/2012","32.0484","31.8286","32.0890","31.8260","","0.74%"
"07/19/2012","31.8117","32.2283","32.2805","31.7943","","-1.26%"
"07/18/2012","32.2165","32.3504","32.4830","32.2243","","-0.37%"
"07/17/2012","32.3373","32.5325","32.6620","32.3275","","-0.58%"
"07/16/2012","32.5275","32.5565","32.7330","32.5125","","-0.09%"
"07/13/2012","32.5575","32.7430","32.7825","32.5625","","-0.55%"
"07/12/2012","32.7375","32.6975","32.8500","32.6495","","0.11%"
"07/11/2012","32.7020","32.8763","32.9103","32.6372","","-0.56%"
"07/10/2012","32.8870","32.9850","33.0263","32.7170","","-0.25%"
"07/09/2012","32.9700","32.6405","33.1020","32.5975","","0.33%"
"07/06/2012","32.8600","32.5150","32.9450","32.5060","","1.07%"
"07/05/2012","32.5130","32.3300","32.6885","32.3130","","0.56%"
"07/04/2012","32.3330","32.2265","32.3760","32.1350","","0.34%"
"07/03/2012","32.2240","32.5800","32.6045","32.0980","","-1.03%"
"07/02/2012","32.5610","32.4480","32.7210","32.4147","","0.53%"
"06/29/2012","32.3900","33.1450","33.1525","32.3800","","-2.23%"
"06/28/2012","33.1275","32.9765","33.1825","32.8455","","0.54%"
"06/27/2012","32.9510","32.8700","33.0260","32.7799","","0.16%"
"06/26/2012","32.8980","33.2615","33.3000","32.8230","","-1.00%"
"06/25/2012","33.2300","33.2295","33.3513","33.0563","","0.08%"
"06/22/2012","33.2050","33.1830","33.6345","33.0595","","0.08%"
"06/21/2012","33.1775","32.5750","33.1825","32.5750","","1.87%"
"06/20/2012","32.5700","32.3500","32.6050","32.3140","","0.59%"
"06/19/2012","32.3800","32.4350","32.9375","32.3150","","-0.08%"
"06/18/2012","32.4050","32.3650","32.5475","32.0500","","0.11%"
"06/15/2012","32.3700","32.4275","32.5500","32.3088","","-0.38%"
"06/14/2012","32.4950","32.5900","32.6880","32.4875","","0.08%"
"06/13/2012","32.4675","32.9325","32.9675","32.3930","","-1.67%"
"06/12/2012","33.0200","32.7500","33.0250","32.7488","","0.84%"
"06/11/2012","32.7465","32.1250","32.7507","32.0545","","0.68%"
"06/08/2012","32.5240","32.2975","32.9345","32.2726","","0.71%"
"06/07/2012","32.2940","32.3371","32.4235","32.0388","","-0.16%"
"06/06/2012","32.3447","33.2765","33.2853","32.3201","","-2.17%"
"06/05/2012","33.0615","33.4892","33.4998","32.9530","","-1.22%"
"06/04/2012","33.4715","33.6594","34.1310","33.4010","","-0.50%"
"06/01/2012","33.6389","33.4006","34.0485","33.3887","","0.76%"
"05/31/2012","33.3863","32.8355","33.6323","32.7745","","1.74%"
"05/30/2012","32.8145","32.3129","32.8432","32.2868","","1.64%"
"05/29/2012","32.2855","32.0796","32.3667","32.0242","","0.69%"
"05/28/2012","32.0647","32.0925","32.1217","31.7935","","-0.08%"
"05/25/2012","32.0890","31.7906","32.0960","31.6701","","0.97%"
"05/24/2012","31.7808","31.6675","31.8445","31.5290","","0.15%"
"05/23/2012","31.7340","31.2264","31.8169","31.2194","","1.67%"
"05/22/2012","31.2138","31.1075","31.2660","30.9578","","0.34%"
"05/21/2012","31.1065","31.2110","31.2950","31.0868","","-0.32%"
"05/18/2012","31.2075","31.0894","31.4762","31.0600","","0.45%"
"05/17/2012","31.0675","31.0144","31.2425","30.8875","","0.18%"
"05/16/2012","31.0115","30.6950","31.0975","30.6843","","1.04%"
"05/15/2012","30.6920","30.4281","30.7154","30.2787","","0.92%"
"05/14/2012","30.4113","30.1697","30.4364","30.1686","","0.85%"
"05/11/2012","30.1547","30.1630","30.2888","30.0910","","0.03%"
"05/10/2012","30.1470","30.3732","30.3875","30.0543","","-0.69%"
"05/09/2012","30.3564","30.1636","30.4457","30.1243","","0.66%"
"05/08/2012","30.1565","30.0700","30.1750","29.9668","","0.30%"
"05/07/2012","30.0665","29.7750","30.1060","29.7750","","0.99%"
"05/04/2012","29.7715","29.5149","29.8408","29.4978","","0.91%"
"05/03/2012","29.5043","29.4150","29.5825","29.3993","","0.34%"
"05/02/2012","29.4030","29.3349","29.4845","29.3075","","0.27%"
"05/01/2012","29.3249","29.3647","29.4170","29.3297","","-0.11%"
"04/30/2012","29.3581","29.3233","29.4250","29.2994","","0.19%"
"04/27/2012","29.3020","29.3664","29.4798","29.2888","","-0.11%"
"04/26/2012","29.3328","29.3196","29.3738","29.2320","","0.06%"
"04/25/2012","29.3150","29.3508","29.4085","29.2596","","-0.10%"
"04/24/2012","29.3455","29.5155","29.5463","29.3233","","-0.56%"
"04/23/2012","29.5108","29.4679","29.5978","29.4364","","0.28%"
"04/20/2012","29.4284","29.5054","29.5565","29.4213","","-0.28%"
"04/19/2012","29.5108","29.5136","29.6075","29.4838","","-0.01%"
"04/18/2012","29.5130","29.4949","29.5990","29.4690","","0.08%"
"04/17/2012","29.4896","29.6070","29.6833","29.4520","","-0.40%"
"04/16/2012","29.6070","29.5800","29.7930","29.5793","","0.06%"
"04/13/2012","29.5890","29.4130","29.6230","29.3935","","0.63%"
"04/12/2012","29.4031","29.6516","29.6566","29.3803","","-0.80%"
"04/11/2012","29.6404","29.8070","29.8783","29.5853","","-0.56%"
"04/10/2012","29.8076","29.5931","29.8393","29.5488","","0.75%"
"04/09/2012","29.5871","29.5729","29.7028","29.5709","","0.06%"
"04/06/2012","29.5690","29.4676","29.6040","29.4318","","0.36%"
"04/05/2012","29.4642","29.4532","29.6315","29.4055","","0.04%"
"04/04/2012","29.4524","29.2290","29.5305","29.2290","","0.78%"
"04/03/2012","29.2255","29.2919","29.3630","29.1373","","-0.19%"
"04/02/2012","29.2807","29.3573","29.5233","29.2672","","-0.12%"
"03/30/2012","29.3160","29.4738","29.4850","29.2900","","-0.51%"
"03/29/2012","29.4664","29.3730","29.5490","29.2334","","0.33%"
"03/28/2012","29.3692","29.0579","29.4178","29.0308","","1.10%"
"03/27/2012","29.0486","28.9503","29.0693","28.8550","","0.39%"
"03/26/2012","28.9365","29.2950","29.3190","28.9343","","-1.21%"
"03/23/2012","29.2915","29.4280","29.4655","29.2400","","-0.42%"
"03/22/2012","29.4154","29.2595","29.5245","29.2159","","0.57%"
"03/21/2012","29.2500","29.2594","29.3250","29.1543","","0.02%"
"03/20/2012","29.2439","29.1263","29.3443","29.1148","","0.43%"
"03/19/2012","29.1173","29.2344","29.2710","29.1120","","-0.39%"
"03/16/2012","29.2309","29.3603","29.4253","29.2033","","-0.40%"
"03/15/2012","29.3471","29.5411","29.6433","29.3145","","-0.63%"
"03/14/2012","29.5342","29.4652","29.5820","29.3750","","0.28%"
"03/13/2012","29.4514","29.5745","29.6548","29.4033","","-0.37%"
"03/12/2012","29.5621","29.4238","29.7090","29.4240","","0.50%"
"03/09/2012","29.4136","29.3563","29.4437","29.3452","","0.22%"
"03/08/2012","29.3497","29.6410","29.6455","29.3335","","-0.97%"
"03/07/2012","29.6375","29.6276","29.7905","29.5831","","0.06%"
"03/06/2012","29.6188","29.3513","29.7125","29.3348","","0.93%"
"03/05/2012","29.3458","29.3267","29.3935","29.2450","","0.08%"
"03/02/2012","29.3234","29.2278","29.3820","29.1978","","0.35%"
"03/01/2012","29.2198","29.0850","29.3875","29.0818","","0.48%"
"02/29/2012","29.0815","28.9757","29.1428","28.9370","","0.42%"
"02/28/2012","28.9613","29.0312","29.1348","28.8468","","-0.20%"
"02/27/2012","29.0192","29.1612","29.2085","28.9525","","-0.49%"
"02/24/2012","29.1614","29.6225","29.6260","29.1238","","-1.54%"
"02/23/2012","29.6190","29.6925","29.7185","29.5723","","-0.24%"
"02/22/2012","29.6890","29.7714","29.8245","29.6585","","-0.23%"
"02/21/2012","29.7584","29.7898","29.8740","29.7153","","-0.06%"
"02/20/2012","29.7776","29.9515","29.9600","29.7000","","-0.60%"
"02/17/2012","29.9565","30.0444","30.0693","29.8357","","-0.26%"
"02/16/2012","30.0335","30.0421","30.3620","30.0219","","-0.01%"
"02/15/2012","30.0377","30.0824","30.1133","29.9137","","-0.13%"
"02/14/2012","30.0771","29.9290","30.1356","29.9249","","0.50%"
"02/13/2012","29.9260","30.0469","30.0504","29.8205","","-0.40%"
"02/10/2012","30.0447","29.7087","30.1115","29.7008","","1.14%"
"02/09/2012","29.7071","29.7384","29.8653","29.6500","","-0.09%"
"02/08/2012","29.7352","29.7582","29.8183","29.6555","","-0.01%"
"02/07/2012","29.7385","30.0665","30.1242","29.7260","","-1.04%"
"02/06/2012","30.0523","30.1870","30.3050","30.0374","","-0.29%"
"02/03/2012","30.1409","30.1964","30.2948","30.1233","","-0.15%"
"02/02/2012","30.1847","30.1810","30.3700","30.1081","","0.05%"
"02/01/2012","30.1709","30.3077","30.4415","30.1048","","-0.43%"
"01/31/2012","30.2997","30.3942","30.3935","30.0411","","-0.30%"
"01/30/2012","30.3913","30.1153","30.4712","30.1100","","0.93%"
"01/27/2012","30.1105","30.3170","30.4198","30.0986","","-0.66%"
"01/26/2012","30.3091","30.5301","30.5506","30.1869","","-0.69%"
"01/25/2012","30.5183","30.7805","30.7954","30.5150","","-0.84%"
"01/24/2012","30.7769","30.8872","30.9437","30.7728","","-0.32%"
"01/23/2012","30.8771","31.3613","31.3835","30.8185","","-1.55%"
"01/20/2012","31.3625","31.2771","31.4175","31.2353","","0.11%"
"01/19/2012","31.3275","31.4353","31.5500","31.2480","","-0.31%"
"01/18/2012","31.4250","31.6294","31.6274","31.4172","","-0.59%"
"01/17/2012","31.6124","31.6800","31.7085","31.4733","","-0.19%"
"01/16/2012","31.6726","31.8573","31.9760","31.6268","","-0.57%"
"01/13/2012","31.8535","31.5651","31.9925","31.5248","","0.95%"
"01/12/2012","31.5545","31.7111","31.7298","31.5154","","-0.47%"
"01/11/2012","31.7026","31.5797","31.8210","31.5730","","0.43%"
"01/10/2012","31.5662","31.8769","31.9275","31.4990","","-1.05%"
"01/09/2012","31.9000","31.9315","32.0400","31.8291","","-0.61%"
"01/06/2012","32.0949","32.0377","32.1859","31.8388","","0.18%"
"01/05/2012","32.0366","31.8203","32.0799","31.6892","","0.70%"
"01/04/2012","31.8125","31.6999","31.8775","31.5625","","0.37%"
"01/03/2012","31.6949","32.2190","32.2190","31.6430","","-1.61%"
"01/02/2012","32.2140","32.2040","32.2327","32.1755","","0.06%"
"12/30/2011","32.1940","32.1640","32.3445","32.0326","","0.28%"
"12/29/2011","32.1040","31.8125","32.2925","31.7800","","0.92%"
"12/28/2011","31.8100","31.3776","31.8450","31.3680","","1.42%"
"12/27/2011","31.3640","31.1534","31.5250","31.0350","","0.75%"
"12/26/2011","31.1300","31.1945","31.2984","31.0731","","-0.19%"
"12/23/2011","31.1890","31.3600","31.4050","31.0478","","-0.64%"
"12/22/2011","31.3900","31.7310","31.7550","31.3120","","-1.05%"
"12/21/2011","31.7231","31.9699","31.9823","31.4805","","-0.73%"
"12/20/2011","31.9565","32.1145","32.1795","31.9015","","-0.48%"
"12/19/2011","32.1109","32.0082","32.1363","31.9819","","0.33%"
"12/16/2011","32.0044","31.8107","32.0494","31.7428","","0.63%"
"12/15/2011","31.8025","31.8909","31.9580","31.7628","","-0.26%"
"12/14/2011","31.8857","31.7870","31.9338","31.7125","","0.37%"
"12/13/2011","31.7690","31.6564","31.8112","31.5595","","0.38%"
"12/12/2011","31.6480","31.4732","31.6994","31.3625","","0.59%"
"12/09/2011","31.4632","31.4685","31.6603","31.3500","","0.06%"
"12/08/2011","31.4450","31.2550","31.5175","31.1975","","0.67%"
"12/07/2011","31.2372","31.3385","31.3650","31.0729","","-0.28%"
"12/06/2011","31.3250","30.8995","31.4053","30.8900","","1.41%"
"12/05/2011","30.8900","30.8666","30.9791","30.8217","","-0.18%"
"12/02/2011","30.9442","30.7707","30.9892","30.6720","","0.64%"
"12/01/2011","30.7487","30.7172","30.9325","30.6655","","0.09%"
"11/30/2011","30.7220","31.2963","31.4350","30.6575","","-1.81%"
"11/29/2011","31.2875","31.3837","31.4396","31.1993","","-0.27%"
"11/28/2011","31.3727","31.4740","31.4643","31.2310","","-0.48%"
"11/25/2011","31.5240","31.4666","31.6868","31.4538","","0.23%"
"11/24/2011","31.4514","31.4945","31.5260","31.3183","","-0.17%"
"11/23/2011","31.5034","31.0456","31.5528","31.0209","","1.53%"
"11/22/2011","31.0290","31.1697","31.1959","30.9355","","-0.41%"
"11/21/2011","31.1581","30.8621","31.2100","30.8445","","0.95%"
"11/18/2011","30.8641","30.9513","30.9775","30.7423","","-0.13%"
"11/17/2011","30.9040","30.7350","30.9723","30.7030","","0.64%"
